WKT_GEOM;ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;COORD_X;COORD_Y
POINT (1393553.288 4994543.86);24;competenza della Circoscrizione;Piscina Lombardia;NO;;CORSO LOMBARDIA 95;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=92;PISCINA SCOPERTA;1393553,288;4994543,86
POINT (1393553.288 4994543.86);475;competenza della Circoscrizione;Piscina Lombardia;NO;;CORSO LOMBARDIA 95;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=92;EDIFICI DI PERTINENZA;1393553,288;4994543,86
POINT (1392461.916 4994626.056);218;competenza della Circoscrizione;Polisportiva Campus;SI;;VIA PIETRO COSSA 293 int. 12;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=143;CALCETTO;1392461,916;4994626,056
POINT (1392461.916 4994626.056);219;competenza della Circoscrizione;Polisportiva Campus;SI;;VIA PIETRO COSSA 293 int. 12;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=143;PALESTRA;1392461,916;4994626,056
POINT (1392461.916 4994626.056);220;competenza della Circoscrizione;Polisportiva Campus;SI;;VIA PIETRO COSSA 293 int. 12;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=143;BOCCIOFILA;1392461,916;4994626,056
POINT (1392461.916 4994626.056);476;competenza della Circoscrizione;Polisportiva Campus;SI;;VIA PIETRO COSSA 293 int. 12;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=143;EDIFICI DI PERTINENZA;1392461,916;4994626,056
POINT (1393855.992 4993731.601);95;competenza della Circoscrizione;Polisportiva Taxi Torino;SI;;STRADA DELLE GHIACCIAIE 58/A;TORINO;10143;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=135;BOCCIOFILA;1393855,992;4993731,601
POINT (1393855.992 4993731.601);96;competenza della Circoscrizione;Polisportiva Taxi Torino;SI;;STRADA DELLE GHIACCIAIE 58/A;TORINO;10143;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=135;TENNIS;1393855,992;4993731,601
POINT (1393855.992 4993731.601);449;competenza della Circoscrizione;Polisportiva Taxi Torino;SI;;STRADA DELLE GHIACCIAIE 58/A;TORINO;10143;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=135;EDIFICI DI PERTINENZA;1393855,992;4993731,601
POINT (1393513.017 4995383.913);84;competenza della Circoscrizione;Palahit;NO;Federazione Italiana Hitball;STRADA DI ALTESSANO 45;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=144;PALESTRA;1393513,017;4995383,913
POINT (1394315.319 4997201.681);97;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;CALCIO;1394315,319;4997201,681
POINT (1394315.319 4997201.681);98;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;TENNIS;1394315,319;4997201,681
POINT (1394315.319 4997201.681);330;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;BOCCIOFILA;1394315,319;4997201,681
POINT (1394315.319 4997201.681);331;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;CALCETTO;1394315,319;4997201,681
POINT (1394315.319 4997201.681);454;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;EDIFICI DI PERTINENZA;1394315,319;4997201,681
POINT (1394315.319 4997201.681);455;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;EDIFICI DI PERTINENZA;1394315,319;4997201,681
POINT (1394315.319 4997201.681);456;competenza della Circoscrizione;Lanzo 186;SI;;STRADA LANZO 186;TORINO;10148;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=93;EDIFICI DI PERTINENZA;1394315,319;4997201,681
POINT (1393454.443 4994744.95);271;competenza della Circoscrizione;Valdellatorre;SI;;VIA VAL DELLA TORRE 169;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=105;CALCIO;1393454,443;4994744,95
POINT (1393454.443 4994744.95);272;competenza della Circoscrizione;Valdellatorre;SI;;VIA VAL DELLA TORRE 169;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=105;TENNIS;1393454,443;4994744,95
POINT (1393454.443 4994744.95);477;competenza della Circoscrizione;Valdellatorre;SI;;VIA VAL DELLA TORRE 169;TORINO;10151;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=105;EDIFICI DI PERTINENZA;1393454,443;4994744,95
POINT (1393421.383 4994274.804);298;competenza della Circoscrizione;Area ex Berta;NO;;VIA ANDREA POZZO 10;TORINO;10151;5;;EDIFICI DI PERTINENZA;1393421,383;4994274,804
POINT (1395580.433 4994925.866);698;competenza della Circoscrizione;Palestra scolastica Vivaldi;NO;    ;LARGO CASTELDELFINO 24;TORINO;10147;5;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=298;PALESTRA SCOLASTICA;1395580,433;4994925,866
POINT (1398157.857 4994068.876);143;competenza della Circoscrizione;Bocciofila Pensionati e Amici Alessandro Cruto;NO;;VIA LUIGI SALVATORE CHERUBINI 80 int. 3;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=247;BOCCIOFILA;1398157,857;4994068,876
POINT (1398157.857 4994068.876);478;competenza della Circoscrizione;Bocciofila Pensionati e Amici Alessandro Cruto;NO;;VIA LUIGI SALVATORE CHERUBINI 80 int. 3;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=247;EDIFICI DI PERTINENZA;1398157,857;4994068,876
POINT (1398127.928 4994773.701);57;competenza della Circoscrizione;Bocciofila Due Pini;NO;;CORSO TARANTO 90;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=248;BOCCIOFILA;1398127,928;4994773,701
POINT (1398127.928 4994773.701);479;competenza della Circoscrizione;Bocciofila Due Pini;NO;;CORSO TARANTO 90;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=248;EDIFICI DI PERTINENZA;1398127,928;4994773,701
POINT (1399631 4994807.871);99;competenza della Circoscrizione;Bocciofila Rubens Fattorelli;NO;;STRADA S. MAURO 4;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=251;BOCCIOFILA;1399631;4994807,871
POINT (1399631 4994807.871);482;competenza della Circoscrizione;Bocciofila Rubens Fattorelli;NO;;STRADA S. MAURO 4;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=251;EDIFICI DI PERTINENZA;1399631;4994807,871
POINT (1398904.779 4994458.335);130;competenza della Circoscrizione;Bocciofila Girasole;NO;;VIA SANDRO BOTTICELLI 217;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=249;BOCCIOFILA;1398904,779;4994458,335
POINT (1398904.779 4994458.335);483;competenza della Circoscrizione;Bocciofila Girasole;NO;;VIA SANDRO BOTTICELLI 217;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=249;EDIFICI DI PERTINENZA;1398904,779;4994458,335
POINT (1399051.765 4994005.592);238;competenza della Circoscrizione;Bocciofila Graziano;NO;;VIA EMILIO SALGARI 8/A;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=253;BOCCIOFILA;1399051,765;4994005,592
POINT (1399051.765 4994005.592);484;competenza della Circoscrizione;Bocciofila Graziano;NO;;VIA EMILIO SALGARI 8/A;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=253;EDIFICI DI PERTINENZA;1399051,765;4994005,592
POINT (1399027.694 4994170.652);56;competenza della Circoscrizione;Bocciofila Parco Sparta;NO;;CORSO TARANTO 222;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=252;BOCCIOFILA;1399027,694;4994170,652
POINT (1399027.694 4994170.652);485;competenza della Circoscrizione;Bocciofila Parco Sparta;NO;;CORSO TARANTO 222;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=252;EDIFICI DI PERTINENZA;1399027,694;4994170,652
POINT (1397456.481 4994779.688);486;competenza della Circoscrizione;Bocciofila Risorgimento;NO;;VIA GIOVANNI POGGIO 16/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=254;EDIFICI DI PERTINENZA;1397456,481;4994779,688
POINT (1397456.481 4994779.688);222;competenza della Circoscrizione;Bocciofila Risorgimento;NO;;VIA GIOVANNI POGGIO 16/A;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=254;BOCCIOFILA;1397456,481;4994779,688
POINT (1398783.718 4993606.814);67;competenza della Circoscrizione;Bocciodromo Borgo Rossini;NO;;CORSO TERENZIO MAMIANI 5;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=250;BOCCIODROMO;1398783,718;4993606,814
POINT (1398224.906 4997498.89);82;competenza della Circoscrizione;Falchera Vecchia - calcio;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=97;CALCIO;1398224,906;4997498,89
POINT (1398224.906 4997498.89);83;competenza della Circoscrizione;Falchera Vecchia - tiro con l'arco;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=243;TIRO CON ARCO;1398224,906;4997498,89
POINT (1398224.906 4997498.89);487;competenza della Circoscrizione;Falchera Vecchia - tiro con l'arco;NO;;STRADA DELL' ABBADIA DI STURA 9;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=243;EDIFICI DI PERTINENZA;1398224,906;4997498,89
POINT (1401168.343 4994757.594);150;competenza della Circoscrizione;Allotreb;NO;;VIA DEI LAVANDAI 22/A;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=244;CALCIO;1401168,343;4994757,594
POINT (1401168.343 4994757.594);488;competenza della Circoscrizione;Allotreb;NO;;VIA DEI LAVANDAI 22/A;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=244;EDIFICI DI PERTINENZA;1401168,343;4994757,594
POINT (1401168.343 4994757.594);489;competenza della Circoscrizione;Allotreb;NO;;VIA DEI LAVANDAI 22/A;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=244;EDIFICI DI PERTINENZA;1401168,343;4994757,594
POINT (1397134.051 4994624.739);63;competenza della Circoscrizione;Palestra Scolastica Marchesa;NO;;CORSO VERCELLI 141;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=264;PALESTRA;1397134,051;4994624,739
POINT (1397622.083 4995939.829);141;competenza della Circoscrizione;Piscina Cena;NO;;VIA GIOVANNI CENA 5;TORINO;10155;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=237;PISCINA COPERTA;1397622,083;4995939,829
POINT (1398140.69 4993592.105);263;competenza della Circoscrizione;Piscina Scolastica E8;NO;;VIA TOLLEGNO 83;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=102;PISCINA COPERTA;1398140,69;4993592,105
POINT (1398005.965 4994735.588);180;competenza della Circoscrizione;Mercadante;SI;;VIA SAVERIO MERCADANTE 133;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=98;CALCIO;1398005,965;4994735,588
POINT (1398005.965 4994735.588);181;competenza della Circoscrizione;Mercadante;SI;;VIA SAVERIO MERCADANTE 133;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=98;TENNIS;1398005,965;4994735,588
POINT (1398005.965 4994735.588);367;competenza della Circoscrizione;Mercadante;SI;;VIA SAVERIO MERCADANTE 133;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=98;CALCETTO;1398005,965;4994735,588
POINT (1398005.965 4994735.588);480;competenza della Circoscrizione;Mercadante;SI;;VIA SAVERIO MERCADANTE 133;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=98;EDIFICI DI PERTINENZA;1398005,965;4994735,588
POINT (1398005.965 4994735.588);481;competenza della Circoscrizione;Mercadante;SI;;VIA SAVERIO MERCADANTE 133;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=98;EDIFICI DI PERTINENZA;1398005,965;4994735,588
POINT (1398350.399 4993215.441);190;competenza della Circoscrizione;Regaldi;SI;;VIA CLAUDIO MONTEVERDI 4;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=100;CALCIO;1398350,399;4993215,441
POINT (1398350.399 4993215.441);191;competenza della Circoscrizione;Regaldi;SI;;VIA CLAUDIO MONTEVERDI 4;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=100;TENNIS;1398350,399;4993215,441
POINT (1398350.399 4993215.441);337;competenza della Circoscrizione;Regaldi;SI;;VIA CLAUDIO MONTEVERDI 4;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=100;CALCETTO;1398350,399;4993215,441
POINT (1398350.399 4993215.441);490;competenza della Circoscrizione;Regaldi;SI;;VIA CLAUDIO MONTEVERDI 4;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=100;EDIFICI DI PERTINENZA;1398350,399;4993215,441
POINT (1398283.591 4998357.12);145;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;CALCIO;1398283,591;4998357,12
POINT (1398283.591 4998357.12);147;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;TENNIS;1398283,591;4998357,12
POINT (1398283.591 4998357.12);491;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;EDIFICI DI PERTINENZA;1398283,591;4998357,12
POINT (1398283.591 4998357.12);146;competenza della Circoscrizione;Falchera E2 - Carlin Bergoglio;NO;;VIA DEGLI ULIVI 11;TORINO;10156;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=245;CALCETTO;1398283,591;4998357,12
POINT (1396869.295 4994892.783);166;competenza della Circoscrizione;Gottardo (Pensionati Amici);SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=240;BOCCIOFILA;1396869,295;4994892,783
POINT (1396869.295 4994892.783);167;competenza della Circoscrizione;Piscina Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=103;PISCINA COPERTA;1396869,295;4994892,783
POINT (1396869.295 4994892.783);168;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;CALCIO;1396869,295;4994892,783
POINT (1396869.295 4994892.783);169;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;TENNIS;1396869,295;4994892,783
POINT (1396869.295 4994892.783);338;competenza della Circoscrizione;Piscina Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=103;PISCINA SCOPERTA;1396869,295;4994892,783
POINT (1396869.295 4994892.783);339;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;CALCETTO;1396869,295;4994892,783
POINT (1396869.295 4994892.783);492;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;EDIFICI DI PERTINENZA;1396869,295;4994892,783
POINT (1396869.295 4994892.783);493;competenza della Circoscrizione;Sempione;SI;;VIA GOTTARDO 10;TORINO;10154;6;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=241;EDIFICI DI PERTINENZA;1396869,295;4994892,783
