WKT_GEOM;ID_AREE;DENOM;AMBITO;TIPO;LOTTO;GESTIONE;COORD_X;COORD_Y
POLYGON ((1391393.884 4986475.721,1391390.894 4986472.988,1391388.835 4986470.739,1391387.396 4986468.885,1391385.574 4986465.953,1391384.195 4986462.81,1391331.236 4986311.521,1391328.406 4986312.295,1391394.863 4986503.14,1391395.367 4986504.362,1391396.049 4986505.495,1391396.894 4986506.512,1391397.917 4986507.412,1391440.945 4986482.806,1391436.59 4986484.502,1391433.872 4986485.435,1391431.096 4986486.178,1391428.275 4986486.725,1391425.423 4986487.075,1391422.554 4986487.225,1391419.681 4986487.176,1391416.818 4986486.927,1391413.98 4986486.48,1391411.18 4986485.836,1391408.431 4986484.999,1391405.747 4986483.973,1391404.009 4986482.98,1391398.134 4986478.994,1391393.884 4986475.721));9293;VIA FACCIOLI ARISTIDE;VIA FACCIOLI ARISTIDE / VIA B. DI RUFFIA;BANCHINA ALBERATA;10;COMUNALE;1391384,625;4986469
POLYGON ((1393237.781 4987619.51,1393157.976 4987688.184,1393157.535 4987688.856,1393157.594 4987689.594,1393158.137 4987690.188,1393158.933 4987690.301,1393159.527 4987689.983,1393241.043 4987619.736,1393241.456 4987618.919,1393241.243 4987618.149,1393241.095 4987617.987,1393240.348 4987617.703,1393239.597 4987617.948,1393237.781 4987619.51));8296;CORSO COSENZA;CORSO COSENZA / C. AGNELLI / VIA SARPI;BANCHINA ALBERATA;2;COMUNALE;1393199,5;4987654
POLYGON ((1393972.986 4988349.994,1393974.772 4988349.444,1393975.282 4988349.146,1393975.372 4988348.946,1393975.328 4988348.705,1393959.96 4988318.213,1393959.64 4988317.68,1393959.206 4988317.239,1393958.809 4988317.182,1393958.405 4988317.348,1393956.537 4988313.84,1393956.898 4988313.608,1393957.111 4988313.252,1393957.084 4988312.788,1393956.899 4988312.332,1393948.472 4988295.705,1393942.654 4988298.682,1393942.058 4988299.17,1393941.938 4988299.56,1393942.252 4988300.63,1393967.841 4988350.695,1393967.87 4988351.317,1393967.536 4988351.943,1393966.93 4988352.606,1393966.202 4988353.01,1393967.678 4988355.854,1393968.451 4988355.38,1393969.34 4988355.172,1393969.873 4988355.18,1393970.286 4988355.442,1393990.038 4988394.54,1393993.493 4988401.23,1393994.468 4988400.617,1393999.069 4988398.058,1393999.332 4988397.724,1393999.614 4988396.857,1393999.607 4988396.44,1393999.112 4988395.341,1393977.572 4988353.191,1393977.11 4988352.695,1393976.473 4988352.568,1393975.159 4988353.028,1393974.552 4988353.367,1393972.986 4988349.994));7299;CORSO FERRARIS GALILEO;DAVANTI PISCINA;BANCHINA ALBERATA;2;COMUNALE;1393970,75;4988348
POLYGON ((1395627.195 4994871.581,1395627.712 4994875.048,1395747.656 4994858.212,1395747.207 4994854.672,1395627.195 4994871.581));6302;VIA BREGLIO;VIA BREGLIO;BANCHINA ALBERATA;5;COMUNALE;1395687,5625;4994865
POLYGON ((1393268.266 4987637.947,1393397.773 4987527.094,1393396.188 4987525.243,1393265.518 4987637.313,1393265.02 4987638.083,1393264.88 4987638.994,1393265.083 4987639.423,1393265.45 4987639.574,1393265.925 4987639.566,1393266.82 4987639.185,1393268.266 4987637.947));8297;CORSO COSENZA;CORSO COSENZA / C. UNIONE SOVIETICA / VIA SARPI;BANCHINA ALBERATA;2;COMUNALE;1393331,3125;4987582,5
POLYGON ((1393992.197 4988342.518,1393992.831 4988343.627,1393993.567 4988344.675,1393997.275 4988349.118,1393998.615 4988350.454,1393999.608 4988351.017,1394000.635 4988351.229,1394001.141 4988351.153,1394001.638 4988350.807,1394001.823 4988350.27,1394001.647 4988349.742,1393963.673 4988275.135,1393963.204 4988274.496,1393962.561 4988273.996,1393961.735 4988273.803,1393960.882 4988273.958,1393960.028 4988274.265,1393959.285 4988274.884,1393959.015 4988275.489,1393959.071 4988276.762,1393959.269 4988277.397,1393992.197 4988342.518));7300;CORSO FERRARIS GALILEO;LATO OSPEDALE;BANCHINA ALBERATA;2;COMUNALE;1393980,375;4988313,5
POLYGON ((1394097.758 4987710.03,1394092.529 4987712.535,1394092.774 4987713.088,1394097.88 4987710.683,1394098.022 4987710.461,1394097.758 4987710.03));9294;VIA ALBISOLA;VIA ALBISOLA / VIA MADONNA DELLE ROSE;BANCHINA ALBERATA;9;COMUNALE;1394095,3125;4987711,5
POLYGON ((1396442.1 4994986.68,1396522.3 4994978.5,1396513.3 4994878.92,1396429.71 4994889.57,1396442.1 4994986.68));6303;SCUOLA;"SCUOLA ELEMENTARE ""FRANCHETTI""";VERDE SCOLASTICO;5;COMUNALE;1396476;4994933,25
POLYGON ((1393382.846 4987510.256,1393256.588 4987618.316,1393255.877 4987619.288,1393255.811 4987619.538,1393255.886 4987620.581,1393259.526 4987628.544,1393260.326 4987628.999,1393260.651 4987629.035,1393261.579 4987628.731,1393390.066 4987518.583,1393382.846 4987510.256));8298;CORSO COSENZA;CORSO COSENZA / C. UNIONE SOVIETICA / VIA SARPI;BANCHINA ALBERATA;2;COMUNALE;1393322;4987569,5
POLYGON ((1393940.855 4988229.758,1393937.597 4988223.163,1393937.235 4988222.581,1393936.657 4988222.219,1393935.934 4988222.146,1393935.229 4988222.4,1393934.795 4988222.877,1393934.596 4988223.37,1393934.589 4988223.839,1393934.78 4988225.065,1393935.75 4988229.354,1393937.517 4988234.379,1393949.623 4988258.319,1393949.967 4988258.726,1393950.388 4988259.053,1393950.868 4988259.285,1393951.386 4988259.412,1393951.919 4988259.428,1393952.444 4988259.334,1393953.165 4988258.994,1393953.747 4988258.448,1393954.028 4988257.995,1393954.208 4988257.493,1393954.28 4988256.965,1393954.241 4988256.433,1393954.092 4988255.921,1393940.855 4988229.758));7301;CORSO FERRARIS GALILEO;LATO OSPEDALE;BANCHINA ALBERATA;2;COMUNALE;1393944,375;4988242,5
POLYGON ((1394136.469 4987792.222,1394099.621 4987709.152,1394098.521 4987709.663,1394135.495 4987792.677,1394134.068 4987793.354,1394134.274 4987793.805,1394136.696 4987792.733,1394136.469 4987792.222));9295;VIA ALBISOLA;VIA ALBISOLA;BANCHINA ALBERATA;9;COMUNALE;1394117,625;4987751
POLYGON ((1395932.495 4994985.742,1396037.838 4994962.449,1396029.94 4994899.75,1396008.847 4994902.839,1396007.314 4994905.291,1395998.58 4994906.576,1395996.559 4994904.638,1395968.55 4994908.74,1395971.259 4994930.408,1395960.082 4994932.144,1395960.355 4994934.024,1395937.43 4994939.12,1395937.249 4994937.698,1395925.337 4994940.215,1395925.468 4994941.15,1395921.603 4994941.084,1395922.209 4994944.242,1395922.937 4994944.072,1395932.495 4994985.742));6304;SCUOLA;"SCUOLA MEDIA ""SABA""";VERDE SCOLASTICO;5;COMUNALE;1395978,625;4994942,5
POLYGON ((1392069.867 4992056.333,1392075.181 4992092.933,1392085.698 4992165.372,1392086.202 4992169.236,1392088.099 4992181.912,1392091.373 4992181.756,1392064.477 4991998.123,1392061.55 4991999.05,1392069.867 4992056.333));9296;VIA POZZO STRADA;VIA POZZO STRADA;BANCHINA ALBERATA;3;COMUNALE;1392076,5;4992091
POLYGON ((1393254.437 4987608.31,1393377.643 4987502.83,1393376.119 4987501.081,1393252.567 4987606.746,1393253.717 4987608.927,1393254.437 4987608.31));8299;CORSO COSENZA;CORSO COSENZA / C. UNIONE SOVIETICA / VIA SARPI;BANCHINA ALBERATA;2;COMUNALE;1393314,9375;4987555
POLYGON ((1393932.726 4988262.58,1393931.979 4988261.808,1393930.948 4988261.506,1393929.903 4988261.755,1393929.034 4988262.637,1393928.801 4988263.685,1393929.118 4988264.712,1393935.585 4988277.341,1393935.914 4988277.802,1393936.357 4988278.154,1393937.522 4988278.577,1393938.51 4988278.078,1393938.929 4988277.696,1393939.224 4988277.213,1393939.373 4988276.667,1393939.364 4988276.1,1393939.226 4988275.621,1393932.726 4988262.58));7302;CORSO FERRARIS GALILEO;DAVANTI PISCINA;AIUOLA SPARTITRAFFICO;2;COMUNALE;1393934,125;4988270
POLYGON ((1395787.788 4994215.027,1395786.391 4994216.738,1395790.593 4994219.044,1395791.448 4994219.287,1395792.324 4994219.137,1395793.048 4994218.621,1395874.272 4994115.15,1395874.488 4994114.413,1395874.311 4994113.666,1395873.787 4994113.104,1395869.377 4994110.33,1395868.592 4994111.608,1395787.788 4994215.027));6305;VIA STRADELLA;VIA STRADELLA;BANCHINA ALBERATA;5;COMUNALE;1395830,5;4994165,75
POLYGON ((1392104.38 4992185.25,1392098.15 4992138.321,1392094.718 4992138.553,1392100.934 4992185.109,1392104.38 4992185.25));9297;VIA POZZO STRADA;VIA POZZO STRADA;BANCHINA ALBERATA;3;COMUNALE;1392099,5;4992161,75
POLYGON ((1393085.108 4987655.382,1393110.638 4987704.296,1393111.221 4987704.897,1393112.136 4987704.992,1393112.83 4987704.523,1393113.088 4987703.727,1393112.918 4987703.111,1393087.496 4987654.122,1393078.327 4987636.752,1393078.065 4987636.444,1393077.279 4987636.124,1393076.46 4987636.348,1393076.21 4987636.568,1393075.881 4987637.351,1393076.097 4987638.172,1393085.108 4987655.382));8300;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / VIA DE CANAL / C. COSENZA;BANCHINA ALBERATA;2;COMUNALE;1393094,5;4987670,5
POLYGON ((1393913.943 4988235.439,1393921.474 4988249.926,1393922.254 4988250.651,1393923.292 4988250.89,1393924.23 4988250.626,1393924.992 4988249.882,1393925.28 4988248.856,1393925.161 4988248.138,1393917.6 4988233.75,1393917.147 4988233.079,1393916.691 4988232.744,1393916.159 4988232.548,1393915.594 4988232.508,1393915.04 4988232.628,1393914.541 4988232.896,1393914.137 4988233.293,1393913.859 4988233.786,1393913.729 4988234.338,1393913.758 4988234.904,1393913.943 4988235.439));7303;CORSO FERRARIS GALILEO;DAVANTI PISCINA;AIUOLA SPARTITRAFFICO;2;COMUNALE;1393919,5;4988241,75
POLYGON ((1395959.94 4994032.22,1395946.243 4994040.382,1395936.219 4994046.571,1395931.665 4994050.794,1395920.774 4994057.519,1395907.33 4994066.753,1395903.066 4994070.32,1395896.503 4994074.415,1395890.969 4994076.495,1395872.443 4994099.574,1395872.28 4994100.503,1395875.108 4994101.413,1395873.986 4994102.828,1395880.399 4994106.498,1395881.011 4994106.624,1395881.678 4994106.254,1395904.031 4994078.26,1395905.959 4994076.324,1395910.38 4994073.024,1395917.332 4994068.264,1396007.037 4994012.305,1396007.706 4994011.781,1396008.513 4994010.765,1396009.036 4994009.597,1396009.173 4994008.827,1396009.086 4994007.627,1396008.719 4994006.485,1396006.931 4994002.705,1396003.576 4994003.819,1396000.78 4994006.626,1395988.303 4993969.061,1395986.598 4993970.571,1395984.978 4993972.72,1395988.083 4993975.712,1395987.99 4993978.4,1395997.95 4994008.48,1395973.392 4994023.818,1395971.485 4994023.631,1395969.822 4994024.589,1395969.139 4994026.474,1395959.94 4994032.22));6306;VIA STRADELLA;VIA STRADELLA;BANCHINA ALBERATA;5;COMUNALE;1395958,3125;4994038
POLYGON ((1392093.649 4992109.576,1392092.278 4992100.274,1392093.044 4992100.218,1392091.048 4992086.851,1392090.32 4992086.99,1392089.534 4992081.656,1392090.258 4992081.515,1392088.508 4992069.707,1392085.053 4992069.731,1392092.255 4992120.478,1392095.193 4992120.046,1392093.649 4992109.576));9298;VIA POZZO STRADA;VIA POZZO STRADA;BANCHINA ALBERATA;3;COMUNALE;1392090,125;4992095,5
POLYGON ((1393121.077 4987699.44,1393130.736 4987693.723,1393034.323 4987511.547,1392980.267 4987408.699,1392979.742 4987408.37,1392979.161 4987408.381,1392972.5 4987411.645,1392970.605 4987412.452,1392970.223 4987412.895,1392970.331 4987413.527,1393121.077 4987699.44));8301;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / VIA DINA / C. COSENZA;BANCHINA ALBERATA;2;COMUNALE;1393050,5;4987553,75
POLYGON ((1393975.459 4988240.965,1393975.749 4988240.849,1393983.811 4988235.452,1393984.159 4988235.095,1393984.288 4988234.743,1393984.298 4988234.128,1393984.073 4988233.696,1393968.468 4988214.605,1393967.82 4988214.128,1393966.483 4988213.426,1393964.94 4988212.981,1393964.142 4988212.882,1393962.537 4988212.935,1393961.564 4988213.135,1393959.537 4988213.863,1393957.598 4988214.797,1393955.767 4988215.93,1393954.443 4988216.929,1393952.852 4988218.38,1393951.422 4988219.988,1393950.167 4988221.738,1393949.468 4988222.913,1393949.156 4988224.389,1393949.117 4988225.204,1393949.314 4988226.791,1393960.746 4988249.275,1393961.06 4988249.663,1393961.504 4988249.889,1393962.003 4988249.916,1393962.482 4988249.728,1393975.459 4988240.965));7304;PIAZZALE S. GABRIELE DI GORIZIA;DIETRO DISTRIBUTORE;GIARDINO;2;COMUNALE;1393966,75;4988230,25
POLYGON ((1395959.94 4994032.22,1395969.139 4994026.474,1395969.822 4994024.589,1395971.485 4994023.631,1395973.392 4994023.818,1395997.95 4994008.48,1395987.99 4993978.4,1395988.083 4993975.712,1395984.978 4993972.72,1395981.97 4993969.822,1395986.413 4993962.88,1395982.616 4993951.118,1395956.061 4993987.268,1395955.681 4993991.566,1395943.556 4994007.006,1395944.36 4994009.98,1395950.82 4994029.21,1395959.94 4994032.22));6307;EDIFICIO COMUNALE;VIA STRADELLA / VIA GIACHINO (BOCCIOFILA E. VALLI);CONCESSIONE;5;COMUNALE;1395970,75;4993995,75
POLYGON ((1392073.523 4991990.688,1392082.806 4992054.147,1392086.008 4992054.187,1392076.62 4991990.53,1392073.523 4991990.688));9299;VIA POZZO STRADA;VIA POZZO STRADA;BANCHINA ALBERATA;3;COMUNALE;1392079,75;4992022,75
POLYGON ((1393051.7 4987522.166,1393051.311 4987522.461,1393050.911 4987523.381,1393051.055 4987524.374,1393096.41 4987610.078,1393097.087 4987610.662,1393097.977 4987610.742,1393100.118 4987609.605,1393054.076 4987522.382,1393053.397 4987521.917,1393052.398 4987521.821,1393051.7 4987522.166));8302;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / CORSO COSENZA / VIA DE CANAL;BANCHINA ALBERATA;2;COMUNALE;1393075,5;4987566,75
POLYGON ((1394122.96 4989650.701,1394133.987 4989639.962,1394137.204 4989634.922,1394120.774 4989603.924,1394119.98 4989602.94,1394118.967 4989602.185,1394117.179 4989601.65,1394114.473 4989602.077,1394082.648 4989612.273,1394082.072 4989613.758,1394082.25 4989615.496,1394082.922 4989617.326,1394083.888 4989619.088,1394084.757 4989620.069,1394113.433 4989645.518,1394122.96 4989650.701));7305;LARGO ORBASSANO;LARGO ORBASSANO;PIAZZALE ALBERATO;2;COMUNALE;1394112,125;4989626
POLYGON ((1395996.156 4993947.893,1395997.697 4993952.66,1395998.36 4993952.44,1395998.9 4993954.05,1396005.475 4993970.14,1396006.88 4993972.903,1396008.206 4993974.827,1396010.556 4993977.477,1396013.243 4993979.844,1396016.278 4993981.99,1396019.587 4993983.759,1396023.328 4993985.072,1396026.06 4993985.709,1396027.855 4993985.974,1396030.591 4993986.049,1396031.942 4993985.899,1396033.259 4993985.6,1396041.087 4993983.298,1396014.407 4993937.082,1396011.42 4993937.848,1396009.6 4993938.463,1396007.829 4993939.225,1396005.835 4993940.242,1396003.995 4993941.486,1395996.156 4993947.893));6308;EDIFICIO COMUNALE;VIA GIACHINO ERRICO (BOCCIOFILA FIA' CURT);CONCESSIONE;5;COMUNALE;1396018,625;4993963,75
POLYGON ((1393024.164 4987540.455,1393068.694 4987623.88,1393069.297 4987624.409,1393070.099 4987624.432,1393070.395 4987624.287,1393070.866 4987623.638,1393070.759 4987622.723,1393026.37 4987539.408,1393024.188 4987535.431,1393023.878 4987535.028,1393023.431 4987534.785,1393023.052 4987534.735,1393022.559 4987534.853,1393022.243 4987535.069,1393021.954 4987535.488,1393021.861 4987535.988,1393021.978 4987536.481,1393024.164 4987540.455));8303;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / VIA DE CANAL / V. DEL PRETE;BANCHINA ALBERATA;2;COMUNALE;1393046,375;4987579,5
POLYGON ((1393977.123 4990169.531,1393968.457 4990151.187,1393948.192 4990160.858,1393947.097 4990158.102,1393828.074 4990214.836,1393826.242 4990218.603,1393832.482 4990230.666,1393836.563 4990238.22,1393844.24 4990252.949,1393845.986 4990256.567,1393852.283 4990268.498,1393855.12 4990268.888,1393869.486 4990260.484,1393854.732 4990234.506,1393860.635 4990230.754,1393864.229 4990237.735,1393978.773 4990173.183,1393977.123 4990169.531));9300;VIA MILLIO FRANCESCO;VIA MILLIO / VIA SPALATO / VIA MODANE;GIARDINO;3;COMUNALE;1393875,75;4990210
POLYGON ((1394047.954 4989578.132,1394047.855 4989578.995,1394048.058 4989579.715,1394049.445 4989581.651,1394067.064 4989597.331,1394069.772 4989599.408,1394072.835 4989601,1394075.942 4989601.645,1394077.986 4989601.551,1394079.97 4989601.131,1394094.7 4989596.829,1394095.868 4989596.273,1394096.755 4989595.33,1394097.005 4989594.536,1394096.847 4989593.242,1394096.333 4989592.025,1394085.547 4989571.599,1394083.968 4989569.295,1394082.314 4989568.3,1394080.957 4989568.197,1394079.617 4989568.436,1394050.989 4989575.678,1394050.05 4989576.049,1394048.793 4989576.98,1394047.954 4989578.132));7306;LARGO ORBASSANO;LARGO ORBASSANO / CORSO ADRIATICO;PIAZZALE ALBERATO;2;COMUNALE;1394072,875;4989585
POLYGON ((1395621.901 4994178.574,1395624.25 4994177.58,1395716.18 4994134.48,1395717.55 4994132.19,1395715.143 4994127.015,1395676.486 4994145.187,1395627.12 4994167.953,1395625 4994169.185,1395624.05 4994170.001,1395623.175 4994171.008,1395622.448 4994172.168,1395621.811 4994173.983,1395621.698 4994175.86,1395621.901 4994178.574));6309;CORSO BRIN BENEDETTO;CORSO BRIN BENEDETTO;BANCHINA ALBERATA;5;COMUNALE;1395668,5625;4994153
POLYGON ((1393104.016 4987621.272,1393103.498 4987621.522,1393103.283 4987621.972,1393103.23 4987622.8,1393136.217 4987685.572,1393136.695 4987686.132,1393137.181 4987686.396,1393137.911 4987686.493,1393138.598 4987686.294,1393139.164 4987685.823,1393139.434 4987685.34,1393139.539 4987684.611,1393139.348 4987683.92,1393105.784 4987620.339,1393104.016 4987621.272));8304;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / V. DEL PRETE / VIA DE CANAL;BANCHINA ALBERATA;2;COMUNALE;1393121,375;4987653,75
POLYGON ((1393592.25 4989209.018,1393602.97 4989203.93,1393502.09 4989112.56,1393493.785 4989119.024,1393547.641 4989230.147,1393592.25 4989209.018));7307;SCUOLA;SCUOLA MATERNA;VERDE SCOLASTICO;2;COMUNALE;1393548,375;4989192,25
POLYGON ((1394261.529 4990741.652,1394373.291 4990677.845,1394371.767 4990674.954,1394371.318 4990674.52,1394370.699 4990674.437,1394370.386 4990674.551,1394234.336 4990752.226,1394233.567 4990757.616,1394261.529 4990741.652));9301;CORSO PESCHIERA;CORSO PESCHIERA / CORSO FERRUCCI;BANCHINA ALBERATA;3;COMUNALE;1394302,0625;4990716
POLYGON ((1395541.31 4994212.311,1395581.027 4994193.723,1395574.542 4994193.687,1395572.472 4994193.761,1395569.843 4994194.258,1395542.513 4994207.127,1395541.723 4994207.734,1395541.209 4994208.612,1395541.121 4994209.249,1395541.31 4994212.311));6310;CORSO BRIN BENEDETTO;CORSO BRIN BENEDETTO;BANCHINA ALBERATA;5;COMUNALE;1395556,25;4994203
POLYGON ((1392992.495 4987405.961,1392989.52 4987407.528,1393042.207 4987507.781,1393043.36 4987507.231,1393045.545 4987511.387,1393046.533 4987510.922,1393047.098 4987510.136,1393047.187 4987509.105,1393047.08 4987508.736,1392992.495 4987405.961));8305;CORSO AGNELLI GIOVANNI;CORSO AGNELLI / V. DEL PRETE / VIA DINA;BANCHINA ALBERATA;2;COMUNALE;1393018,375;4987458,5
POLYGON ((1393507.296 4989090.118,1393504.588 4989094.598,1393739.323 4989307.295,1393744.862 4989305.351,1393507.296 4989090.118));7308;CORSO ORBASSANO;SANTA RITA / VIA CAPRERA;BANCHINA ALBERATA;2;COMUNALE;1393623,3125;4989198,5
POLYGON ((1394365.298 4990656.835,1394365.645 4990656.316,1394365.559 4990655.568,1394364.865 4990654.297,1394364.183 4990653.322,1394363.749 4990653.011,1394363.305 4990653.035,1394238.374 4990723.728,1394237.723 4990724.382,1394237.406 4990725.248,1394237.48 4990726.167,1394237.933 4990726.971,1394238.68 4990727.511,1394239.585 4990727.689,1394240.613 4990727.402,1394365.298 4990656.835));9302;CORSO PESCHIERA;CORSO PESCHIERA;BANCHINA ALBERATA;3;COMUNALE;1394301,75;4990690,5
POLYGON ((1395509.776 4994542.124,1395510.735 4994543.088,1395512.701 4994544.802,1395523.11 4994552.903,1395524.428 4994553.278,1395525.781 4994553.117,1395526.958 4994552.432,1395527.464 4994551.859,1395528.001 4994550.607,1395527.994 4994549.245,1395527.446 4994547.998,1395527.234 4994547.73,1395514.788 4994537.806,1395513.807 4994537.201,1395512.468 4994536.965,1395511.146 4994537.284,1395510.06 4994538.103,1395509.332 4994539.498,1395509.281 4994540.857,1395509.776 4994542.124));6311;LARGO GIACHINO ERRICO;AIUOLA LARGO GIACHINO ERRICO;VERDE VARIO;5;COMUNALE;1395518,5625;4994545
