WKT_GEOM;ID_STALLO;ELEM_RIL;NUM_STALLI;ORDINANZA;NOTE;VIA;NUM_CIVICO;DATA_RIL;COORD_X;COORD_Y
POINT (1391392.84156906 4988536.48734872);2454;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;125;20151209000000;;
POINT (1391409.55592193 4988500.50535864);2455;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;125;20151209000000;;
POINT (1391421.48600193 4988493.77337914);2456;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;125;20151209000000;;
POINT (1391442.80600326 4988517.26096302);2457;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;125;20151209000000;;
POINT (1391469.98906177 4988546.91407262);2458;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;125;20151209000000;;
POINT (1391663.6844029 4988464.82378075);2459;Stalli disabili;1;ND;Nessuna;VIA RUBINO EDOARDO;45;20151209000000;;
POINT (1392079.34573172 4988804.7149431);2461;Stalli disabili;1;ND;Nessuna;VIA RENI GUIDO;155;20151209000000;;
POINT (1391741.02853232 4988945.55115675);2462;Stalli disabili;1;ND;Nessuna;CORSO SALVEMINI GAETANO;32;20151209000000;;
POINT (1391690.80531643 4988978.07685041);2463;Stalli disabili;1;ND;Nessuna;CORSO SALVEMINI GAETANO;38;20151209000000;;
POINT (1391534.33524104 4989033.31224848);2464;Stalli disabili;1;ND;Nessuna;CORSO SALVEMINI GAETANO;48;20151209000000;;
POINT (1391911.82580466 4989167.22071508);2465;Stalli disabili;1;ND;Nessuna;VIA ROMITA GIUSEPPE;19;20151209000000;;
POINT (1392053.07128563 4990841.25385483);2466;Stalli disabili;1;2013;Nessuna;VIA LANCIA VINCENZO;140;20151210000000;;
POINT (1392013.92879441 4990849.91745712);2467;Stalli disabili;1;2013;Salita e discesa;VIA LANCIA VINCENZO;140;20151210000000;;
POINT (1392634.32129999 4991269.73699882);2468;Stalli disabili;1;ND;8_20;VIA VIBERTI CANDIDO;27;20151210000000;;
POINT (1392042.14286113 4991854.63295941);2469;Stalli disabili;1;1990;Nessuna;VIA MARSIGLI LUIGI FERDINANDO;12;20151210000000;;
POINT (1397575.83779536 4993035.58459605);2470;Stalli disabili;1;ND;9_23;VIA SORDEVOLO;1;20151210000000;;
POINT (1398150.88688617 4993345.06301276);2471;Stalli disabili;1;ND;Nessuna;VIA PONCHIELLI AMILCARE;56;20151210000000;;
POINT (1398243.54538474 4993299.45015202);2472;Stalli disabili;1;2011_05130;Nessuna;VIA PONCHIELLI AMILCARE;66;20151210000000;;
POINT (1396652.72956141 4994191.44293788);2474;Stalli disabili;1;2015;Nessuna;VIA CIGNA FRANCESCO;125;20151210000000;;
POINT (1396397.4336935 4994140.84549051);2476;Stalli disabili;1;2007;Nessuna;VIA GRESSONEY;41;20151210000000;;
POINT (1396373.71196078 4993987.17727717);2477;Stalli disabili;1;ND;Nessuna;VIA GRESSONEY;28;20151210000000;;
POINT (1396371.14751769 4993881.58975213);2478;Stalli disabili;1;2015;Nessuna;VIA GRESSONEY;6;20151210000000;;
POINT (1396369.59497197 4993864.04505961);2479;Stalli disabili;1;2015;Nessuna;VIA GRESSONEY;4;20151210000000;;
POINT (1396346.14847545 4993811.50636855);2480;Stalli disabili;1;ND;Nessuna;VIA GRESSONEY;1;20151210000000;;
POINT (1396151.3222936 4994070.76128145);2482;Stalli disabili;1;ND;Nessuna;CERVINO;85;20151210000000;;
POINT (1396538.41429207 4994113.79945356);2483;Stalli disabili;1;2015;Nessuna;VIA VALPRATO;48;20151210000000;;
POINT (1396661.85700375 4994443.88904312);2484;Stalli disabili;1;ND;Nessuna;VIA FOSSATA;57;20151210000000;;
POINT (1396683.82856418 4993831.30991977);2487;Stalli disabili;1;ND;Nessuna;VIA BANFO ANTONIO;14;20151210000000;;
POINT (1392029.32261986 4990150.07006562);2488;Stalli disabili;1;ND;Nessuna;VIA TINTORETTO;1;20151211000000;;
POINT (1391652.01687588 4989195.4048002);2489;Stalli disabili;1;ND;Nessuna;VIA RENI GUIDO;140;20151211000000;;
POINT (1391703.45726117 4989134.24412075);2490;Stalli disabili;1;ND;Nessuna;VIA BALLA GIACOMO;30;20151211000000;;
POINT (1392003.40953224 4989348.68036641);2491;Stalli disabili;1;ND;Nessuna;VIA RENI GUIDO;96_15;20151211000000;;
POINT (1391673.46961709 4989513.0105161);2492;Stalli disabili;1;ND;Nessuna;CORSO ALLAMANO CANONICO GIUSEPPE;65;20151211000000;;
POINT (1391650.06553249 4988248.54771322);2493;Stalli disabili;1;ND;Nessuna;VIA COLLINO IGNAZIO;12;20151211000000;;
POINT (1391492.01745057 4988288.78978541);2494;Stalli disabili;1;ND;Nessuna;VIA RUBINO EDOARDO;78;20151211000000;;
POINT (1391453.62549064 4988125.31484349);2495;Stalli disabili;1;ND;Nessuna;VIA INDUNO DOMENICO GEROLAMO;10;20151211000000;;
POINT (1391535.09629511 4988161.15951728);2497;Stalli disabili;1;ND;Nessuna;VIA BISCARRA GIOVANNI BATTISTA E CARLO FELICE;12;20151211000000;;
POINT (1391832.02210364 4988216.45419859);2498;Stalli disabili;1;ND;Nessuna;VIA BELLONO GIORGIO;1;20151211000000;;
POINT (1391259.3861776 4988267.51599845);2499;Stalli disabili;1;ND;Nessuna;VIA CIMABUE;2;20151211000000;;
POINT (1391486.77782061 4988404.70978642);2500;Stalli disabili;1;ND;Nessuna;VIA GAIDANO PAOLO;103;20151211000000;;
POINT (1390971.52511609 4988011.82830375);2501;Stalli disabili;1;2015_82417;Nessuna;CORSO TAZZOLI ENRICO;235;20160114000000;;
POINT (1390966.39818361 4987983.9034811);2502;Stalli disabili;1;2015_82435;Nessuna;CORSO TAZZOLI ENRICO;235;20160114000000;;
POINT (1390964.31182051 4987960.77082528);2503;Stalli disabili;1;2015_82416;Nessuna;CORSO TAZZOLI ENRICO;235;20160114000000;;
POINT (1391109.3819864 4987878.37966855);2504;Stalli disabili;1;ND;Nessuna;CORSO TAZZOLI ENRICO;215_12;20151211000000;;
POINT (1396478.23792712 4994000.43280578);2507;Stalli disabili;1;2015;Nessuna;VIA CIGNA FRANCESCO;110;20151214000000;;
POINT (1396630.83985572 4994088.86114635);2508;Stalli disabili;1;2009;Nessuna;VIA VALPRATO;38;20151214000000;;
POINT (1396804.67504896 4993945.80468504);2510;Stalli disabili;1;2015;Nessuna;VIA CERVINO;6;20151214000000;;
POINT (1396779.80206068 4993948.79746904);2511;Stalli disabili;1;2000_00144;Nessuna;VIA CERVINO;8;20151214000000;;
POINT (1396805.28418287 4994005.459418);2512;Stalli disabili;1;2015;Nessuna;VIA GOLETTA;8a;20151214000000;;
POINT (1396789.96968087 4994006.42918192);2513;Stalli disabili;1;2015;Nessuna;VIA GOLETTA;6;20151214000000;;
POINT (1396791.3016572 4994064.77862191);2514;Stalli disabili;1;2012_05192;Nessuna;VIA MOTTARONE;14;20151214000000;;
POINT (1396774.28107021 4993973.55903547);2515;Stalli disabili;1;2006;Nessuna;VIA MOTTARONE;6;20151214000000;;
POINT (1396773.51097265 4993965.63832572);2516;Stalli disabili;1;2010;Nessuna;VIA MOTTARONE;6 b;20151214000000;;
POINT (1394234.61446746 4994270.69735027);2517;Stalli disabili;1;ND;Nessuna;CORSO POTENZA;71;20151214000000;;
POINT (1393607.03260113 4994435.59794607);2518;Stalli disabili;1;ND;Nessuna;VIA PIANEZZA;112;20151214000000;;
POINT (1393161.25810042 4994868.32753129);2519;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;135;20151214000000;;
POINT (1392934.45357889 4994711.4098361);2520;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;115;20151214000000;;
POINT (1393294.77569285 4994959.12045026);2521;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;157;20151214000000;;
POINT (1393303.40256159 4994964.85260746);2522;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;159;20151214000000;;
POINT (1393217.64409526 4994851.01816436);2523;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;142;20151214000000;;
POINT (1393426.49811132 4994995.19141018);2524;Stalli disabili;1;ND;Nessuna;CORSO CINCINNATO L_ QUINZIO;164;20151214000000;;
POINT (1394283.4445762 4995666.9653562);2525;Stalli disabili;1;ND;Nessuna;PIAZZA MANNO GIUSEPPE;3;20151214000000;;
POINT (1393515.44864233 4994968.61073904);2526;Stalli disabili;1;ND;Nessuna;CORSO TOSCANA;133;20151214000000;;
POINT (1397084.99143712 4994096.8127782);2527;Stalli disabili;1;2012;Nessuna;VIA LEINI_;48;20151214000000;;
POINT (1397122.78158754 4994281.72079634);2528;Stalli disabili;1;2000;Nessuna;VIA VERRES;10;20151214000000;;
POINT (1397005.79501743 4994599.44730551);2529;Stalli disabili;1;2000;Nessuna;VIA RONDISSONE;30;20151214000000;;
POINT (1396902.47426022 4994216.37958379);2530;Stalli disabili;1;2000;Nessuna;VIA CHATILLON;4;20151214000000;;
POINT (1397018.73956846 4994567.86041204);2531;Stalli disabili;1;1995;Nessuna;VIA CHATILLON;41;20151214000000;;
POINT (1396976.67475805 4994338.09941288);2532;Stalli disabili;1;2010;Nessuna;verres;17;20151214000000;;
POINT (1397047.31615892 4994315.65543345);2533;Stalli disabili;1;2008;Nessuna;VIA VERRES;20;20151214000000;;
POINT (1396789.51088986 4994233.94646031);2534;Stalli disabili;1;2009;8_00_20_00;VIA FOSSATA;24;20151214000000;;
POINT (1391667.18026427 4991894.89254429);2535;Stalli disabili;1;2006;Nessuna;CORSO BRUNELLESCHI FILIPPO;31;20151215000000;;
POINT (1391682.7626427 4991986.9179735);2536;Stalli disabili;1;2012;Nessuna;CORSO BRUNELLESCHI FILIPPO;21;20151215000000;;
POINT (1391982.2477424 4991997.6851785);2537;Stalli disabili;1;2002;Nessuna;CORSO PESCHIERA;325;20151215000000;;
POINT (1392482.52244017 4991208.91414336);2538;Stalli disabili;1;2005;Nessuna;VIA TOFANE;26;20151215000000;;
POINT (1392671.43742891 4991072.77428705);2539;Stalli disabili;1;2010;Nessuna;CORSO TRAPANI;150;20151215000000;;
POINT (1393442.55636016 4989993.31725473);2540;Stalli disabili;1;2012;Nessuna;CORSO ROSSELLI CARLO E NELLO;153;20151215000000;;
POINT (1393006.16207111 4991873.84883256);2541;Stalli disabili;1;1994;lun_ven 08:30_22:00 sab 08:30_19:00;CORSO TRAPANI;46;20151215000000;;
POINT (1392816.33276037 4991511.33907434);2542;Stalli disabili;1;2004_04458;Nessuna;CORSO TRAPANI;98;20151215000000;;
POINT (1391159.00718866 4991865.45734072);2543;Stalli disabili;1;2003;Nessuna;VIA VANDALINO;56;20151215000000;;
POINT (1391122.66613431 4991865.88322016);2544;Stalli disabili;1;2003;Nessuna;VIA VANDALINO;66;20151215000000;;
POINT (1390451.29865329 4991825.76219128);2545;Stalli disabili;1;2009_02317;Nessuna;VIA VANDALINO;137;20151215000000;;
POINT (1391270.42866012 4990899.92359038);2546;Stalli disabili;1;2008;lun_ven 08:00_14:00 salita e discesa;VIA BRISSOGNE;39;20151215000000;;
POINT (1390729.49477793 4991961.09133719);2547;Stalli disabili;1;2009;Nessuna;VIA VAL LAGARINA;23;20151216000000;;
POINT (1396886.58211364 4993913.54448551);2548;Stalli disabili;1;2006;8_00_20_00;CORSO VERCELLI;74;20151216000000;;
POINT (1397391.63505794 4995146.2693212);2549;Stalli disabili;1;1998;Nessuna;PIAZZA REBAUDENGO CONTI DI;6;20151216000000;;
POINT (1397494.85609704 4995543.50117834);2550;Stalli disabili;1;1989;Nessuna;CORSO VERCELLI;206;20151216000000;;
POINT (1397551.60569078 4995785.93649096);2551;Stalli disabili;1;2001_00298;8_00_20_00;CORSO VERCELLI;236;20151216000000;;
POINT (1397041.48183381 4994365.34274591);2552;Stalli disabili;1;2006_00581;8_00_20_00;CORSO VERCELLI;113;20151216000000;;
POINT (1396933.40704235 4994075.16405292);2553;Stalli disabili;1;2010;8_00_20_00;CORSO VERCELLI;89;20151216000000;;
POINT (1397236.2655888 4994037.15726831);2554;Stalli disabili;1;2014;09_00_19_00;CORSO GIULIO CESARE;110;20151216000000;;
POINT (1397273.99876536 4994724.89006334);2555;Stalli disabili;1;ND;09_19;VIA MARTORELLI RENATO;84;20151216000000;;
POINT (1397429.53348037 4994516.42419978);2556;Stalli disabili;1;2008_05556;Nessuna;VIA SALASSA;2;20151216000000;;
POINT (1397566.8005995 4994542.94210251);2557;Stalli disabili;1;2001;Nessuna;VIA CALVI PIER FORTUNATO;37;20151216000000;;
POINT (1397384.41298539 4994229.94589509);2559;Stalli disabili;1;1992;09_19;VIA MONTANARO;66;20151216000000;;
POINT (1397949.83393227 4993565.23191573);2560;Stalli disabili;1;ND;Nessuna;VIA LEONCAVALLO RUGGERO;61;20151216000000;;
POINT (1392194.55826035 4990717.11386539);2562;Stalli disabili;1;2007;07:30_17:30;VIA MONTE CRISTALLO;9;20151216000000;;
POINT (1391572.01477094 4991291.43674799);2563;Stalli disabili;1;ND;Nessuna;VIA FORNACA FRATELLI;26;20151216000000;;
POINT (1390791.12671182 4991853.36682777);2564;Stalli disabili;1;ND;angolo via Don Michele Rua;VIA VANDALINO;101;20151216000000;;
POINT (1394683.19452928 4989127.79327976);2565;Stalli disabili;1;ND;Nessuna;VIA BARRILI ANTON GIULIO;4;20151217000000;;
POINT (1394632.13587691 4989364.2933281);2566;Stalli disabili;1;ND;Nessuna;CORSO RE UMBERTO;133;20151217000000;;
POINT (1394763.54444917 4989523.02248203);2567;Stalli disabili;1;ND;Nessuna;CORSO RE UMBERTO;125;20151217000000;;
POINT (1394919.49228701 4989714.89349066);2571;Stalli disabili;1;ND;Nessuna;CORSO RE UMBERTO;103;20151217000000;;
POINT (1395023.08300594 4989711.28719098);2572;Stalli disabili;1;ND;Nessuna;VIA MAGELLANO FERDINANDO;10;20151217000000;;
POINT (1395073.65773625 4989556.92553203);2574;Stalli disabili;1;ND;Nessuna;CORSO TURATI FILIPPO;48;20151217000000;;
POINT (1395187.59638299 4989944.23064883);2576;Stalli disabili;1;ND;Nessuna;VIA MASSENA ANDREA;ND;20151217000000;;
POINT (1395130.3019364 4989834.1045013);2577;Stalli disabili;1;ND;Nessuna;VIA MASSENA ANDREA;84;20151217000000;;
POINT (1395270.44582745 4989874.88092947);2578;Stalli disabili;1;ND;Nessuna;VIA S_ SECONDO;71;20151217000000;;
POINT (1395228.43994691 4989832.28951208);2579;Stalli disabili;1;ND;Nessuna;VIA S_ SECONDO;88;20151217000000;;
POINT (1395079.66291324 4989753.47425448);2580;Stalli disabili;1;ND;Nessuna;VIA ANTINORI ORAZIO;1;20151217000000;;
POINT (1395113.26065634 4989954.45809056);2582;Stalli disabili;1;ND;Nessuna;CORSO RE UMBERTO;ND;20151217000000;;
POINT (1395189.8057129 4989763.92235701);2583;Stalli disabili;1;ND;Nessuna;VIA VESPUCCI AMERIGO;1;20151217000000;;
POINT (1395159.90448018 4989607.97416528);2584;Stalli disabili;1;ND;Nessuna;CORSO TURATI FILIPPO;29;20151217000000;;
POINT (1395255.22864803 4989710.30188743);2585;Stalli disabili;1;ND;Nessuna;CORSO TURATI FILIPPO;int_ 19;20151217000000;;
POINT (1395297.48714725 4989676.34484575);2586;Stalli disabili;1;ND;Nessuna;CORSO TURATI FILIPPO;19_6;20151217000000;;
POINT (1395445.87841359 4989833.27508484);2587;Stalli disabili;1;ND;Nessuna;VIA CHISONE;14;20151217000000;;
POINT (1395139.85951626 4989205.03715524);2589;Stalli disabili;1;ND;Nessuna;VIA FRUGAROLO;2;20151217000000;;
POINT (1395104.58705605 4989101.8044294);2590;Stalli disabili;1;ND;Nessuna;VIA ARQUATA;22;20151217000000;;
POINT (1395082.61271977 4989256.53060795);2591;Stalli disabili;1;ND;Nessuna;VIA ROCCABRUNA;2;20151217000000;;
POINT (1394902.9664348 4989179.63877987);2592;Stalli disabili;1;ND;Nessuna;VIA RAPALLO;7;20151217000000;;
POINT (1394867.31996953 4989230.71764615);2593;Stalli disabili;1;ND;Nessuna;VIA RAPALLO;1;20151217000000;;
POINT (1394982.11296379 4989220.61915688);2594;Stalli disabili;1;ND;Nessuna;VIA ARQUATA;ND;20151217000000;;
POINT (1395063.24103043 4989418.08350696);2595;Stalli disabili;1;ND;Nessuna;VIA JONIO;3;20151217000000;;
POINT (1398559.04200236 4993920.95448993);2596;Stalli disabili;1;ND;Nessuna;VIA GHEDINI GIORGIO;22;20151218000000;;
POINT (1397940.1895955 4994189.28019897);2598;Stalli disabili;1;ND;Nessuna;VIA CIMAROSA DOMENICO;87;20151218000000;;
POINT (1397848.29519744 4994311.4108739);2599;Stalli disabili;1;2000;Nessuna;VIA MERCADANTE SAVERIO;103;20151218000000;;
POINT (1393893.96432266 4992522.38928585);2224;Stalli disabili;1;ND;Nessuna;VIA DIGIONE;28;20150826000000;;
POINT (1393933.96754662 4992701.5689391);2225;Stalli disabili;1;ND;Nessuna;PIAZZA RISORGIMENTO;30;20150826000000;;
POINT (1394051.28452848 4992675.5104025);2226;Stalli disabili;1;ND;Nessuna;PIAZZA RISORGIMENTO;16;20150826000000;;
POINT (1393599.85863809 4992665.05884452);2227;Stalli disabili;1;ND;Nessuna;VIA CARISIO;1;20150826000000;;
POINT (1396110.63481287 4989203.11640823);2228;Stalli disabili;1;ND;Nessuna;CORSO D_AZEGLIO MASSIMO;17;20150826000000;;
POINT (1393739.03484765 4992879.93998101);2229;Stalli disabili;1;ND;Nessuna;VIA BALME;46;20150827000000;;
POINT (1393784.1267224 4993141.39202246);2230;Stalli disabili;1;ND;Nessuna;VIA CIBRARIO LUIGI;120;20150827000000;;
POINT (1394165.19179312 4991410.16340392);2236;Stalli disabili;1;2003;Nessuna;CORSO FERRUCCI FRANCESCO;79;20150831000000;;
POINT (1394167.91152836 4991432.02656148);2237;Stalli disabili;1;2003;Nessuna;CORSO FERRUCCI FRANCESCO;75;20150831000000;;
POINT (1394185.36507329 4991569.36981124);2238;Stalli disabili;1;ND;Nessuna;CORSO FERRUCCI FRANCESCO;67;20150831000000;;
POINT (1394186.70525823 4991579.99954288);2239;Stalli disabili;1;ND;Nessuna;CORSO FERRUCCI FRANCESCO;59;20150831000000;;
POINT (1394118.91345321 4991308.44372531);2240;Stalli disabili;1;2009;Nessuna;CORSO FERRUCCI FRANCESCO;64;20150831000000;;
POINT (1393816.586988 4991081.32596073);2241;Stalli disabili;1;2010;Nessuna;VIA MONGINEVRO;27;20150831000000;;
POINT (1393485.23211342 4991636.21873013);2242;Stalli disabili;1;ND;Nessuna;CORSO RACCONIGI;47;20150831000000;;
POINT (1394370.91807479 4992530.74001144);2243;Stalli disabili;1;ND;Nessuna;VIA MORGHEN;18;20150901000000;;
POINT (1394396.33979091 4992753.24859167);2244;Stalli disabili;1;ND;Nessuna;VIA MORGHEN;ND;20150901000000;;
POINT (1394480.98873674 4992757.66102777);2245;Stalli disabili;1;ND;Nessuna;VIA CASALIS GOFFREDO;1;20150901000000;;
POINT (1394429.04441288 4992636.90906926);2246;Stalli disabili;1;ND;Nessuna;VIA CASALIS GOFFREDO;12;20150901000000;;
POINT (1394437.91646962 4992419.50339634);2247;Stalli disabili;1;ND;Nessuna;VIA CASALIS GOFFREDO;36;20150901000000;;
POINT (1394536.72298277 4992537.07624112);2248;Stalli disabili;1;ND;Nessuna;VIA COLLEGNO GIACINTO;13;20150901000000;;
POINT (1394578.99651762 4992708.72780693);2249;Stalli disabili;1;ND;Nessuna;VIA COLLEGNO GIACINTO;2;20150901000000;;
POINT (1394568.07483823 4992938.91735431);2250;Stalli disabili;1;ND;Nessuna;VIA DURANDI JACOPO;13;20150901000000;;
POINT (1394535.58911597 4992858.57784068);2251;Stalli disabili;1;ND;Nessuna;VIA DURANDI JACOPO;6;20150901000000;;
POINT (1394490.87510128 4992788.37187017);2252;Stalli disabili;1;ND;Nessuna;VIA DURANDI JACOPO;ND;20150901000000;;
POINT (1394432.21350132 4992816.91135544);2253;Stalli disabili;1;ND;Nessuna;VIA BOSSI CARLO;1;20150901000000;;
POINT (1394392.45975584 4992988.34089187);2254;Stalli disabili;1;ND;Nessuna;VIA VIDUA CARLO;30;20150901000000;;
POINT (1394483.95694522 4992939.0323067);2255;Stalli disabili;1;ND;Nessuna;VIA VIDUA CARLO;20;20150901000000;;
POINT (1394636.34500454 4992845.38278523);2256;Stalli disabili;1;ND;Nessuna;VIA VIDUA CARLO;1;20150901000000;;
POINT (1394809.11074646 4992843.69909089);2257;Stalli disabili;1;ND;Nessuna;VIA CAPELLINA DOMENICO;1;20150901000000;;
POINT (1394716.29813634 4992700.17101582);2258;Stalli disabili;1;ND;Nessuna;VIA TENIVELLI CARLO;10;20150901000000;;
POINT (1394636.90189512 4992473.65232081);2259;Stalli disabili;1;ND;Nessuna;VIA PALMIERI PIETRO;13;20150901000000;;
POINT (1394639.58510286 4992408.51366481);2260;Stalli disabili;1;ND;Nessuna;VIA PALMIERI PIETRO;19;20150901000000;;
POINT (1394802.24677091 4992625.89189372);2261;Stalli disabili;1;ND;Nessuna;VIA VAGNONE;4;20150901000000;;
POINT (1394879.15746887 4992770.60142725);2262;Stalli disabili;1;ND;Nessuna;VIA VAGNONE;14;20150901000000;;
POINT (1394920.51151212 4992850.90977758);2263;Stalli disabili;1;ND;Nessuna;VIA VAGNONE;23;20150901000000;;
POINT (1394999.4787262 4992982.21352442);2264;Stalli disabili;1;ND;Nessuna;VIA VAGNONE;33;20150901000000;;
POINT (1394995.98197231 4992816.14219841);2265;Stalli disabili;1;ND;Nessuna;VIA SOBRERO ASCANIO;18;20150901000000;;
POINT (1394972.10126402 4992763.69822563);2266;Stalli disabili;1;ND;Nessuna;VIA PACINOTTI ANTONIO;13;20150901000000;;
POINT (1394980.35567903 4992764.80854646);2267;Stalli disabili;1;ND;Nessuna;VIA PACINOTTI ANTONIO;8;20150901000000;;
POINT (1395118.49226168 4992491.4038287);2268;Stalli disabili;1;ND;Nessuna;VIA BALBIS GIAMBATTISTA;1;20150901000000;;
POINT (1394992.77784126 4992353.71213717);2269;Stalli disabili;1;ND;Nessuna;VIA BEAUMONT CLAUDIO;10;20150901000000;;
POINT (1394861.43298116 4992564.00941146);2270;Stalli disabili;1;ND;Nessuna;VIA SCHINA MICHELE;17;20150901000000;;
POINT (1395183.30706601 4992698.79591482);2271;Stalli disabili;1;ND;Nessuna;VIA MIGLIETTI VINCENZO MARIA;10;20150901000000;;
POINT (1395084.01914245 4992749.61116801);2272;Stalli disabili;1;ND;Nessuna;VIA MIGLIETTI VINCENZO MARIA;24;20150901000000;;
POINT (1395194.98450682 4992575.33528309);2273;Stalli disabili;1;ND;Nessuna;VIA CARENA GIACINTO;9;20150901000000;;
POINT (1395234.36073341 4992585.56472997);2274;Stalli disabili;1;ND;Nessuna;VIA AVET GIACINTO;5;20150901000000;;
POINT (1395310.34000181 4988290.34373111);2275;Stalli disabili;1;ND;Nessuna;VIA NIZZA;187;20150903000000;;
POINT (1395333.69993295 4988342.35413209);2276;Stalli disabili;1;ND;Nessuna;VIA NIZZA;183;20150903000000;;
POINT (1395338.51481151 4988529.69123735);2277;Stalli disabili;1;2011_00545;Nessuna;PIAZZA CARDUCCI GIOSUE_;124;20150903000000;;
POINT (1393520.08864194 4991756.75761493);2278;Stalli disabili;1;ND;Nessuna;CORSO RACCONIGI;35;20150904000000;;
POINT (1393520.35476776 4991864.44960408);2279;Stalli disabili;1;ND;Nessuna;CORSO RACCONIGI;26;20150904000000;;
