ID_R_IMP_T;COMPETENZA;DENOMINAZI;POLIVALENT;SOCIETA_SP;INDIRIZZO;CITTA;CAP;CIRCOSCRIZ;URL;DISCIPLINA;geometry;LATITUDE;LONGITUDE;QUARTIERE;DQUARTIERE;DCIRCOSCRIZ
518;competenza della Circoscrizione;C.B.S. Scuola Calcio (Cavoretto);NO;;CORSO SICILIA 58/A;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=148;EDIFICI DI PERTINENZA;POINT (7.680374404886498 45.03832091006358);45.038320910063575;7.680374404886498;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
519;competenza della Circoscrizione;C.B.S. Scuola Calcio (Cavoretto);NO;;CORSO SICILIA 58/A;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=148;EDIFICI DI PERTINENZA;POINT (7.680374404886498 45.03832091006358);45.038320910063575;7.680374404886498;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
164;competenza della Circoscrizione;Piscina Lido Torino;NO;;VIA VILLA GLORI 21;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=146;PISCINA COPERTA;POINT (7.679127804048972 45.0374011472765);45.0374011472765;7.679127804048972;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
520;competenza della Circoscrizione;Piscina Lido Torino;NO;;VIA VILLA GLORI 21;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=146;EDIFICI DI PERTINENZA;POINT (7.679127804048972 45.0374011472765);45.0374011472765;7.679127804048972;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
521;competenza della Circoscrizione;Piscina Lido Torino;NO;;VIA VILLA GLORI 21;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=146;EDIFICI DI PERTINENZA;POINT (7.679127804048972 45.0374011472765);45.0374011472765;7.679127804048972;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
235;competenza della Circoscrizione;Circolo La Tesorina;SI;;VIA SABAUDIA 4;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=208;BOCCIOFILA;POINT (7.681726870913524 45.0365998566873);45.0365998566873;7.681726870913524;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
236;competenza della Circoscrizione;Circolo La Tesorina;SI;;VIA SABAUDIA 4;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=208;TENNIS;POINT (7.681726870913524 45.0365998566873);45.0365998566873;7.681726870913524;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
523;competenza della Circoscrizione;Circolo La Tesorina;SI;;VIA SABAUDIA 4;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=208;EDIFICI DI PERTINENZA;POINT (7.681726870913524 45.0365998566873);45.0365998566873;7.681726870913524;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
524;competenza della Circoscrizione;Circolo La Tesorina;SI;;VIA SABAUDIA 4;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=208;EDIFICI DI PERTINENZA;POINT (7.681726870913524 45.0365998566873);45.0365998566873;7.681726870913524;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
29;competenza della Circoscrizione;Circolo J' amis d' la piola;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=205;BOCCIOFILA;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
30;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=149;PIASTRA POLIVALENTE;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
31;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=149;CANOA;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
32;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=149;ATTIVITA' AL CHIUSO;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
525;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=149;EDIFICI DI PERTINENZA;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
526;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=149;EDIFICI DI PERTINENZA;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
613;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=205;TENNIS;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
614;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=205;TENNIS;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
615;competenza della Circoscrizione;Amici del Fiume;SI;;CORSO MONCALIERI 18;TORINO;10131;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=205;TENNIS;POINT (7.694878081757436 45.05946475688949);45.05946475688949;7.6948780817574365;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
36;competenza della Circoscrizione;Ronchi Verdi;SI;;CORSO MONCALIERI 466 int. 16;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=151;PALESTRA;POINT (7.675993292971306 45.02033068366049);45.02033068366049;7.675993292971306;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
37;competenza della Circoscrizione;Ronchi Verdi;SI;;CORSO MONCALIERI 466 int. 16;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=151;TENNIS;POINT (7.675993292971306 45.02033068366049);45.02033068366049;7.675993292971306;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
346;competenza della Circoscrizione;Ronchi Verdi;SI;;CORSO MONCALIERI 466 int. 16;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=151;PISCINA SCOPERTA;POINT (7.675993292971306 45.02033068366049);45.02033068366049;7.675993292971306;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
527;competenza della Circoscrizione;Ronchi Verdi;SI;;CORSO MONCALIERI 466 int. 16;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=151;EDIFICI DI PERTINENZA;POINT (7.675993292971306 45.02033068366049);45.02033068366049;7.675993292971306;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
528;competenza della Circoscrizione;Ronchi Verdi;SI;;CORSO MONCALIERI 466 int. 16;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=151;EDIFICI DI PERTINENZA;POINT (7.675993292971306 45.02033068366049);45.02033068366049;7.675993292971306;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
51;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;BOCCIOFILA;POINT (7.680579071100271 45.03860619005814);45.03860619005814;7.680579071100271;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
52;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;TENNIS;POINT (7.680579071100271 45.03860619005814);45.03860619005814;7.680579071100271;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
568;competenza del Settore Sport;Arca Enel;SI;ARCA ENEL SICILIA;CORSO SICILIA 50;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=157;EDIFICI DI PERTINENZA;POINT (7.680579071100271 45.03860619005814);45.03860619005814;7.680579071100271;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
38;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;CALCIO;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
40;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;TENNIS;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
41;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;PISCINA SCOPERTA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
570;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
571;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
572;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
573;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;EDIFICI DI PERTINENZA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
39;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;CALCETTO;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
42;competenza del Settore Sport;Master Club Fioccardo;SI;Circolo Master Club;CORSO MONCALIERI 494 int. 14;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=198;PALESTRA;POINT (7.67702025202166 45.01892699670636);45.018926996706355;7.67702025202166;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
574;competenza del Settore Sport;Circolo Cral Regione Piemonte - Editrice La Stampa;SI;;PIAZZA MUZIO SCEVOLA 2;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=153;EDIFICI DI PERTINENZA;POINT (7.679565792410399 45.04032589607963);45.04032589607963;7.679565792410399;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
575;competenza del Settore Sport;Circolo Cral Regione Piemonte - Editrice La Stampa;SI;;PIAZZA MUZIO SCEVOLA 2;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=153;EDIFICI DI PERTINENZA;POINT (7.679565792410399 45.04032589607963);45.04032589607963;7.679565792410399;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
75;competenza del Settore Sport;Circolo Cral Regione Piemonte - Editrice La Stampa;SI;;PIAZZA MUZIO SCEVOLA 2;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=153;BOCCIOFILA;POINT (7.679565792410399 45.04032589607963);45.04032589607963;7.679565792410399;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
76;competenza del Settore Sport;Circolo Cral Regione Piemonte - Editrice La Stampa;SI;;PIAZZA MUZIO SCEVOLA 2;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=153;TENNIS;POINT (7.679565792410399 45.04032589607963);45.04032589607963;7.679565792410399;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
105;competenza del Settore Sport;Aem/Skf;SI;A.D.A.E.M. - SOC. E. Agnelli r.l.;VIALE DOGALI 12;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=147;BOCCIOFILA;POINT (7.680986549207666 45.04199403223994);45.04199403223994;7.680986549207666;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
106;competenza del Settore Sport;Aem/Skf;SI;A.D.A.E.M. - SOC. E. Agnelli r.l.;VIALE DOGALI 12;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=147;TENNIS;POINT (7.680986549207666 45.04199403223994);45.04199403223994;7.680986549207666;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
115;competenza del Settore Sport;Aem/Skf;SI;A.D.A.E.M. - SOC. E. Agnelli r.l.;VIALE DOGALI 12;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=147;PALESTRA;POINT (7.680986549207666 45.04199403223994);45.04199403223994;7.680986549207666;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
583;competenza del Settore Sport;Aem/Skf;SI;A.D.A.E.M. - SOC. E. Agnelli r.l.;VIALE DOGALI 12;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=147;EDIFICI DI PERTINENZA;POINT (7.680986549207666 45.04199403223994);45.04199403223994;7.680986549207666;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
610;competenza del Settore Sport;Aem/Skf;SI;A.D.A.E.M. - SOC. E. Agnelli r.l.;VIALE DOGALI 12;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=147;EDIFICI DI PERTINENZA;POINT (7.680986549207666 45.04199403223994);45.04199403223994;7.680986549207666;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
43;competenza del Settore Sport;Eridano;SI;Circolo ERIDANO;CORSO MONCALIERI 88;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=194;BOCCIOFILA;POINT (7.688502900196163 45.05175410992538);45.05175410992538;7.688502900196163;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
44;competenza del Settore Sport;Eridano;SI;Circolo ERIDANO;CORSO MONCALIERI 88;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=194;TENNIS;POINT (7.688502900196163 45.05175410992538);45.05175410992538;7.688502900196163;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
45;competenza del Settore Sport;Eridano;SI;Circolo ERIDANO;CORSO MONCALIERI 88;TORINO;10133;8;http://www.comune.torino.it/php/impiantiSportivi/user.php?context=impianti&submitAction=dettaglio&refScheda=194;CANOA;POINT (7.688502900196163 45.05175410992538);45.05175410992538;7.688502900196163;22;Borgo Poe Cavoretto;San Salvario - Cavoretto - Borgo Po - Nizza Millefonti - Lingotto - Filadelfia
